query_id,query_text,is_prof_video,domain_label,content_type,decision,data_source
imdb_pos_2742,Палата онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_806,Evangelion Shin Gekijôban: Kyu смотреть,true,prof_video,film,auto_accept,synthetic
imdb_neg_1179,Адвокат дьявола отзывы критиков,false,non_video,,non_video,synthetic
imdb_pos_2400,Милые кости онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_2675,Switchback онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_1351,фильм Экстрасенс 2: Лабиринты разума,true,prof_video,film,auto_accept,synthetic
imdb_neg_372,актеры фильма Спасибо за вашу службу,false,non_video,,non_video,synthetic
imdb_neg_985,купить билет на Запрещённый приём,false,non_video,,non_video,synthetic
imdb_pos_2712,После смотреть,true,prof_video,film,auto_accept,synthetic
imdb_neg_576,рецензия Преследователь,false,non_video,,non_video,synthetic
imdb_gen_123,лучшие фильмы 2024 года,true,prof_video,generic,generic_video,synthetic
imdb_gen_384,смешные комедии,true,prof_video,generic,generic_video,synthetic
imdb_pos_425,Видоизмененный углерод 1 сезон,true,prof_video,series,auto_accept,synthetic
imdb_gen_18,тупейшие хорроры,true,prof_video,generic,generic_video,synthetic
imdb_pos_797,Больница Никербокер 1 сезон,true,prof_video,series,auto_accept,synthetic
imdb_pos_2681,The Panic in Needle Park бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_2203,скачать Невероятная жизнь Уолтера Митти 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_2512,Мелинда и Мелинда смотреть,true,prof_video,film,auto_accept,synthetic
imdb_neg_1313,рецензия Прогулка по Миссисипи,false,non_video,,non_video,synthetic
imdb_pos_2416,Похитители велосипедов онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_neg_1107,погода на завтра спб,false,non_video,,non_video,synthetic
imdb_neg_542,расписание электричек москва,false,non_video,,non_video,synthetic
imdb_neg_1026,расписание электричек москва,false,non_video,,non_video,synthetic
imdb_pos_1855,Мужчина по вызову 2 онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_714,Парень-каратист 4 смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_1518,Двойной форсаж смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_842,Чёрная птица 1 сезон,true,prof_video,series,auto_accept,synthetic
imdb_pos_1995,Waking Life смотреть,true,prof_video,film,auto_accept,synthetic
imdb_neg_893,погода на завтра спб,false,non_video,,non_video,synthetic
imdb_pos_110,Особняк «Красная роза» 1 сезон,true,prof_video,series,auto_accept,synthetic
imdb_pos_1097,The Transformers: The Movie смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_770,Ломка онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_neg_1178,Моя пиратская свадьба отзывы критиков,false,non_video,,non_video,synthetic
imdb_pos_2432,The Sugarland Express онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_2980,Бостонский душитель смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_1952,Пудра бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_neg_1275,рецензия Я легенда,false,non_video,,non_video,synthetic
imdb_pos_2885,Soshite chichi ni naru онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_197,скачать Кэндимэн 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_1219,Крушение бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_neg_76,рецензия Звездный крейсер Галактика: Лезвие,false,non_video,,non_video,synthetic
imdb_neg_593,карта кинотеатров,false,non_video,,non_video,synthetic
imdb_neg_23,погода на завтра спб,false,non_video,,non_video,synthetic
imdb_gen_198,боевики смотреть,true,prof_video,generic,generic_video,synthetic
imdb_neg_728,актеры фильма Наркокурьер,false,non_video,,non_video,synthetic
imdb_gen_423,тупейшие хорроры,true,prof_video,generic,generic_video,synthetic
imdb_pos_1184,Бунтующая юность онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_2437,Могучие утята 3 смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_840,Портландия 1 сезон,true,prof_video,series,auto_accept,synthetic
imdb_pos_1863,Ваша честь 1 сезон,true,prof_video,series,auto_accept,synthetic
imdb_neg_701,актеры фильма Бесславные ублюдки,false,non_video,,non_video,synthetic
imdb_gen_475,сериалы онлайн бесплатно,true,prof_video,generic,generic_video,synthetic
imdb_gen_371,тупейшие хорроры,true,prof_video,generic,generic_video,synthetic
imdb_pos_2253,Kingsman: Секретная служба бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_gen_49,боевики смотреть,true,prof_video,generic,generic_video,synthetic
imdb_neg_387,расписание электричек москва,false,non_video,,non_video,synthetic
imdb_pos_90,Крутящий момент онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_1253,Under Suspicion бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_798,Калибр бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_1966,скачать The Tree of Life 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_2035,Дитя с Марса смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_982,фильм Шербургские зонтики,true,prof_video,film,auto_accept,synthetic
imdb_pos_1939,фильм Мэри и Макс,true,prof_video,film,auto_accept,synthetic
imdb_pos_1380,Сцены из супружеской жизни смотреть онлайн,true,prof_video,series,auto_accept,synthetic
imdb_pos_438,скачать Whiskey Tango Foxtrot 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_1469,скачать Скорость 2: Контроль над круизом 2024,true,prof_video,film,auto_accept,synthetic
imdb_gen_354,смешные комедии,true,prof_video,generic,generic_video,synthetic
imdb_pos_2916,фильм Missing,true,prof_video,film,auto_accept,synthetic
imdb_gen_356,сериалы онлайн бесплатно,true,prof_video,generic,generic_video,synthetic
imdb_pos_1516,Варвар смотреть,true,prof_video,film,auto_accept,synthetic
imdb_gen_317,боевики смотреть,true,prof_video,generic,generic_video,synthetic
imdb_pos_2871,скачать Матрица времени 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_1403,скачать Changing Lanes 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_2510,Полночь в Париже бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_neg_234,рецензия Онг бак 2: Непревзойденный,false,non_video,,non_video,synthetic
imdb_pos_20,Recep Ivedik 5 бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_neg_259,рецензия Девять,false,non_video,,non_video,synthetic
imdb_pos_2498,Sapne Vs Everyone смотреть онлайн,true,prof_video,series,auto_accept,synthetic
imdb_pos_88,Трансформеры смотреть онлайн,true,prof_video,series,auto_accept,synthetic
imdb_pos_727,фильм Дерсу Узала,true,prof_video,film,auto_accept,synthetic
imdb_gen_431,смешные комедии,true,prof_video,generic,generic_video,synthetic
imdb_neg_1168,актеры фильма Субмарина,false,non_video,,non_video,synthetic
imdb_neg_626,рецензия Джуди,false,non_video,,non_video,synthetic
imdb_pos_2978,сериал Барри,true,prof_video,series,auto_accept,synthetic
imdb_pos_1374,Over the Top бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_neg_1307,расписание электричек москва,false,non_video,,non_video,synthetic
imdb_pos_33,фильм Порок,true,prof_video,film,auto_accept,synthetic
imdb_pos_1845,Возвращение Супермена смотреть,true,prof_video,film,auto_accept,synthetic
imdb_neg_1241,рецензия Тош.0,false,non_video,,non_video,synthetic
imdb_neg_971,погода на завтра спб,false,non_video,,non_video,synthetic
imdb_neg_175,актеры фильма Плезантвиль,false,non_video,,non_video,synthetic
imdb_neg_1298,как починить кран,false,non_video,,non_video,synthetic
imdb_pos_311,Elvis & Nixon бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_925,Peaky Blinders 1 сезон,true,prof_video,series,auto_accept,synthetic
imdb_neg_225,купить билет на Грейхаунд,false,non_video,,non_video,synthetic
imdb_pos_31,Casino Royale бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_neg_1216,расписание электричек москва,false,non_video,,non_video,synthetic
imdb_pos_2947,Formula 1: Drive to Survive 1 сезон,true,prof_video,series,auto_accept,synthetic
imdb_pos_1564,Breaker Morant бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_331,скачать Заклятие 4: Последний обряд 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_512,Великий пекарь Британии 1 сезон,true,prof_video,series,auto_accept,synthetic
